,balance,equity,balance_btc,equity_btc
0,199.9972484,200.0,0.0,0.0
60,199.9972484,200.0,0.0,0.0
120,199.9972484,200.0,0.0,0.0
180,199.9972484,200.0,0.0,0.0
240,199.9972484,200.0,0.0,0.0
300,199.9972484,200.0,0.0,0.0
360,199.9972484,200.0,0.0,0.0
420,199.9972484,200.0,0.0,0.0
480,199.9972484,200.0,0.0,0.0
540,199.9972484,200.0,0.0,0.0
600,199.9972484,200.0,0.0,0.0
660,199.9972484,200.0,0.0,0.0
720,199.9972484,200.0,0.0,0.0
780,199.9972484,200.0,0.0,0.0
840,199.9972484,200.0,0.0,0.0
900,199.9972484,200.0,0.0,0.0
960,199.9972484,200.0,0.0,0.0
1020,199.9972484,200.0,0.0,0.0
1080,199.9972484,200.0,0.0,0.0
1140,199.9972484,200.0,0.0,0.0
1200,199.9972484,200.0,0.0,0.0
1260,199.9972484,200.0,0.0,0.0
1320,199.9972484,200.0,0.0,0.0
1380,199.9972484,200.0,0.0,0.0
1440,199.9972484,200.0,0.0,0.0
1500,199.9972484,200.0,0.0,0.0
1560,199.9972484,200.0,0.0,0.0
1620,199.9972484,200.0,0.0,0.0
1680,199.9972484,200.0,0.0,0.0
1740,199.9972484,200.0,0.0,0.0
1800,199.9972484,200.0,0.0,0.0
1860,200.02475779999997,200.02424839999998,0.0,0.027000000000000357
1920,200.05801819999996,200.10575779999996,0.0,0.0809999999999994
1980,200.00310529999993,200.05801819999996,0.0,0.0
2040,200.00310529999993,200.00310529999993,0.0,0.0
2100,200.00310529999993,200.00310529999993,0.0,0.0
2160,199.97826799999996,200.00310529999993,0.0,0.0
2220,200.09658797999992,199.97826799999996,0.0,0.0
2280,200.09658797999992,200.09658797999992,0.0,0.0
2340,200.09658797999992,200.09658797999992,0.0,0.0
2400,200.13351977999992,200.09658797999992,0.0,0.0
2460,200.3887825799999,200.08251977999993,0.0,-0.05099999999999938
2520,200.3887825799999,200.3887825799999,0.0,0.0
2580,200.3887825799999,200.3887825799999,0.0,0.0
2640,200.3887825799999,200.3887825799999,0.0,0.0
2700,200.4253213799999,200.3887825799999,0.0,0.0
2760,200.5248631799999,200.4253213799999,0.0,0.0
2820,200.5197041599999,200.5248631799999,0.0,0.0
2880,200.49659379999989,200.4856041599999,0.0,-0.034099999999999686
2940,200.5016475999999,200.4900937999999,0.0,-0.006500000000000117
3000,200.5016475999999,200.5016475999999,0.0,0.0
3060,200.5016475999999,200.5016475999999,0.0,0.0
3120,200.5016475999999,200.5016475999999,0.0,0.0
3180,200.4989469999999,200.5016475999999,0.0,0.0
3240,200.7002055999999,200.8019469999999,0.0,0.30299999999999994
3300,200.7002055999999,200.7002055999999,0.0,0.0
3360,200.7002055999999,200.7002055999999,0.0,0.0
3420,200.7002055999999,200.7002055999999,0.0,0.0
3480,200.7002055999999,200.7002055999999,0.0,0.0
3540,200.7002055999999,200.7002055999999,0.0,0.0
3600,200.7002055999999,200.7002055999999,0.0,0.0
3660,200.7002055999999,200.7002055999999,0.0,0.0
3720,200.7002055999999,200.7002055999999,0.0,0.0
3780,200.7002055999999,200.7002055999999,0.0,0.0
3840,200.7002055999999,200.7002055999999,0.0,0.0
3900,200.7002055999999,200.7002055999999,0.0,0.0
3960,200.7002055999999,200.7002055999999,0.0,0.0
4020,200.7002055999999,200.7002055999999,0.0,0.0
4080,200.7002055999999,200.7002055999999,0.0,0.0
4140,200.7002055999999,200.7002055999999,0.0,0.0
4200,200.7002055999999,200.7002055999999,0.0,0.0
4260,200.7002055999999,200.7002055999999,0.0,0.0
4320,200.7002055999999,200.7002055999999,0.0,0.0
4380,200.69748287999988,200.7002055999999,0.0,0.0
4440,200.6185579999999,200.68628287999988,0.0,-0.01120000000000032
4500,200.6972076999999,200.6185579999999,0.0,0.0
4560,200.6430601399999,200.6932453999999,0.0,0.0
4620,200.6430601399999,200.5618601399999,0.0,-0.08120000000000072
4680,200.6430601399999,200.5502601399999,0.0,-0.09280000000000105
4740,200.6430601399999,200.2921601399999,0.0,-0.3509
4800,200.6679280399999,200.3675601399999,0.0,-0.27550000000000024
4860,200.6679280399999,200.6679280399999,0.0,0.0
4920,200.6679280399999,200.6679280399999,0.0,0.0
4980,200.6679280399999,200.6679280399999,0.0,0.0
5040,200.6679280399999,200.6679280399999,0.0,0.0
5100,200.83845489999987,200.6679280399999,0.0,0.0
5160,201.05950473999988,200.80485489999987,0.0,-0.03359999999999941
5220,201.05950473999988,201.05950473999988,0.0,0.0
5280,201.1270877799999,201.05950473999988,0.0,0.0
5340,201.1270877799999,201.1270877799999,0.0,0.0
5400,201.0723702199999,201.1270877799999,0.0,0.0
5460,201.0723702199999,201.0723702199999,0.0,0.0
5520,201.1074578999999,201.0723702199999,0.0,0.0
5580,201.11728905999988,201.1074578999999,0.0,0.0
5640,201.4712067999999,201.3144890599999,0.0,0.19720000000000082
5700,201.4712067999999,201.4712067999999,0.0,0.0
5760,201.4712067999999,201.4712067999999,0.0,0.0
5820,201.4712067999999,201.4712067999999,0.0,0.0
5880,201.4712067999999,201.4712067999999,0.0,0.0
5940,201.4712067999999,201.4712067999999,0.0,0.0
6000,201.4712067999999,201.4712067999999,0.0,0.0
6060,201.4712067999999,201.4712067999999,0.0,0.0
6120,201.4712067999999,201.4712067999999,0.0,0.0
6180,201.4712067999999,201.4712067999999,0.0,0.0
6240,201.44406935999987,201.4712067999999,0.0,0.0
6300,201.44406935999987,201.44406935999987,0.0,0.0
6360,201.44406935999987,201.44406935999987,0.0,0.0
