,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type,wallet_exposure,total_wallet_exposure
13695,1475234,SOL,245.45300000000634,-8.5554352,721855.0368323609,0.0,721855.0368323609,1.0,-310.7,137.68,0.0,136.89,close_grid_long,0.0,0.0
13696,1475582,SOL,0.0,-8.5090824,721846.5277499609,0.0,721846.5277499609,1.0,304.2,139.86,304.2,139.86,entry_initial_normal_long,0.05893969197665412,0.05893969197665412
13697,1475650,SOL,0.0,-11.126013,721835.4017369609,0.0,721835.4017369609,1.0,410.1,135.65,714.3,137.44291894162117,entry_grid_normal_long,0.13600812146890998,0.13600812146890998
13698,1475667,SOL,0.0,-25.665136600000004,721809.7366003608,0.0,721809.7366003608,1.0,962.9,133.27,1677.2,135.04719771046982,entry_grid_normal_long,0.3137962104346138,0.3137962104346138
13699,1475709,SOL,0.0,-59.183936,721750.5526643608,0.0,721750.5526643608,1.0,2261.0,130.88,3938.2,132.65472550911585,entry_grid_normal_long,0.7238246483795128,0.7238246483795128
13700,1475721,SOL,0.0,-136.34830620000002,721614.2043581608,0.0,721614.2043581608,1.0,5309.1,128.41,9247.3,130.2177252819742,entry_grid_normal_long,1.6687065799529834,1.6687065799529834
13701,1475743,SOL,8066.186000000042,-242.44571140000002,729437.9446467609,0.0,729437.9446467609,1.0,-9247.3,131.09,0.0,130.2177252819742,close_grid_long,0.0,0.0
13702,1475744,SOL,0.0,-8.598792,729429.345854761,0.0,729429.345854761,1.0,328.7,130.8,328.7,130.8,entry_initial_normal_long,0.058941911570090114,0.058941911570090114
13703,1475745,SOL,246.52499999999998,-8.648097,729667.222757761,0.0,729667.222757761,1.0,-328.7,131.55,0.0,130.8,close_grid_long,0.0,0.0
13704,1475746,SOL,0.0,-8.6000508,729658.622706961,0.0,729658.622706961,1.0,326.7,131.62,326.7,131.62,entry_initial_normal_long,0.05893201650995822,0.05893201650995822
13705,1475750,SOL,248.29199999999702,-8.6497092,729898.264997761,0.0,729898.264997761,1.0,-326.7,132.38,0.0,131.62,close_grid_long,0.0,0.0
13706,1475751,SOL,0.0,-8.603946,729889.661051761,0.0,729889.661051761,1.0,323.7,132.9,323.7,132.9,entry_initial_normal_long,0.058940045729664346,0.058940045729664346
13707,1475752,SOL,249.2489999999941,-8.6537958,730130.256255961,0.0,730130.256255961,1.0,-323.7,133.67,0.0,132.9,close_grid_long,0.0,0.0
13708,1475753,SOL,0.0,-8.6060546,730121.650201361,0.0,730121.650201361,1.0,322.3,133.51,322.3,133.51,entry_initial_normal_long,0.058935758155004216,0.058935758155004216
13709,1475760,SOL,248.17100000000332,-8.655688800000002,730361.1655125611,0.0,730361.1655125611,1.0,-322.3,134.28,0.0,133.51,close_grid_long,0.0,0.0
13710,1475769,SOL,0.0,-8.60946,730352.5560525612,0.0,730352.5560525612,1.0,322.5,133.48,322.5,133.48,entry_initial_normal_long,0.05894043861866353,0.05894043861866353
13711,1475772,SOL,248.32500000000329,-8.659125000000001,730592.2219275611,0.0,730592.2219275611,1.0,-322.5,134.25,0.0,133.48,close_grid_long,0.0,0.0
13712,1476437,SOL,0.0,-8.611832000000001,730583.6100955611,0.0,730583.6100955611,1.0,302.0,142.58,302.0,142.58,entry_initial_normal_long,0.05893803173926639,0.05893803173926639
13713,1476443,SOL,247.63999999999794,-8.66136,730822.5887355611,0.0,730822.5887355611,1.0,-302.0,143.4,0.0,142.58,close_grid_long,0.0,0.0
13714,1476558,SOL,0.0,-8.616252,730813.9724835611,0.0,730813.9724835611,1.0,299.8,143.7,299.8,143.7,entry_initial_normal_long,0.058949693933183604,0.058949693933183604
13715,1476561,SOL,248.83400000000375,-8.666018800000002,731054.1404647612,0.0,731054.1404647612,1.0,-299.8,144.53,0.0,143.7,close_grid_long,0.0,0.0
13716,1476565,SOL,0.0,-8.619,731045.5214647612,0.0,731045.5214647612,1.0,300.0,143.65,300.0,143.65,entry_initial_normal_long,0.05894981739803644,0.05894981739803644
13717,1476571,SOL,248.99999999999523,-8.668800000000001,731285.8526647612,0.0,731285.8526647612,1.0,-300.0,144.48,0.0,143.65,close_grid_long,0.0,0.0
13718,1476807,SOL,0.0,-8.6212728,731277.2313919612,0.0,731277.2313919612,1.0,300.1,143.64,300.1,143.64,entry_initial_normal_long,0.05894667870070084,0.05894667870070084
13719,1476857,SOL,249.08300000000378,-8.6710894,731517.6433025612,0.0,731517.6433025612,1.0,-300.1,144.47,0.0,143.64,close_grid_long,0.0,0.0
13720,1476952,SOL,0.0,-8.623347200000001,731509.0199553613,0.0,731509.0199553613,1.0,301.6,142.96,301.6,142.96,entry_initial_normal_long,0.05894217955457488,0.05894217955457488
13721,1476999,SOL,247.31199999999797,-8.6728096,731747.6591457613,0.0,731747.6591457613,1.0,-301.6,143.78,0.0,142.96,close_grid_long,0.0,0.0
13722,1477012,SOL,0.0,-8.6262948,731739.0328509613,0.0,731739.0328509613,1.0,303.7,142.02,303.7,142.02,entry_initial_normal_long,0.058943792887408954,0.058943792887408954
13723,1477015,SOL,249.03399999999792,-8.6761016,731979.3907493614,0.0,731979.3907493614,1.0,-303.7,142.84,0.0,142.02,close_grid_long,0.0,0.0
13724,1477022,SOL,0.0,-8.627721,731970.7630283614,0.0,731970.7630283614,1.0,303.9,141.95,303.9,141.95,entry_initial_normal_long,0.05893487442247543,0.05893487442247543
13725,1477034,SOL,249.19800000000654,-8.6775606,732211.2834677614,0.0,732211.2834677614,1.0,-303.9,142.77,0.0,141.95,close_grid_long,0.0,0.0
13726,1477039,SOL,0.0,-8.630748,732202.6527197614,0.0,732202.6527197614,1.0,304.5,141.72,304.5,141.72,entry_initial_normal_long,0.05893688016521895,0.05893688016521895
13727,1477120,SOL,249.68999999999792,-8.680686,732443.6620337614,0.0,732443.6620337614,1.0,-304.5,142.54,0.0,141.72,close_grid_long,0.0,0.0
13728,1477504,SOL,0.0,-8.635223600000002,732435.0268101614,0.0,732435.0268101614,1.0,304.1,141.98,304.1,141.98,entry_initial_normal_long,0.058948734590202424,0.058948734590202424
13729,1477521,SOL,249.3620000000066,-8.685096000000001,732675.7037141614,0.0,732675.7037141614,1.0,-304.1,142.8,0.0,141.98,close_grid_long,0.0,0.0
13730,1477554,SOL,0.0,-8.637817,732667.0658971614,0.0,732667.0658971614,1.0,304.9,141.65,304.9,141.65,entry_initial_normal_long,0.058947763602714066,0.058947763602714066
13731,1477778,SOL,250.0179999999979,-8.6878206,732908.3960765614,0.0,732908.3960765614,1.0,-304.9,142.47,0.0,141.65,close_grid_long,0.0,0.0
13732,1478486,SOL,0.0,-8.640051000000001,732899.7560255614,0.0,732899.7560255614,1.0,290.5,148.71,290.5,148.71,entry_initial_normal_long,0.05894428896288691,0.05894428896288691
13733,1478513,SOL,249.82999999999572,-8.690017000000001,733140.8960085614,0.0,733140.8960085614,1.0,-290.5,149.57,0.0,148.71,close_grid_long,0.0,0.0
13734,1479057,SOL,0.0,-8.642415600000001,733132.2535929614,0.0,733132.2535929614,1.0,288.6,149.73,288.6,149.73,entry_initial_normal_long,0.05894172270858999,0.05894172270858999
13735,1479083,SOL,248.19600000000395,-8.692054800000001,733371.7575381614,0.0,733371.7575381614,1.0,-288.6,150.59,0.0,149.73,close_grid_long,0.0,0.0
13736,1479235,SOL,0.0,-8.646019800000001,733363.1115183614,0.0,733363.1115183614,1.0,289.3,149.43,289.3,149.43,entry_initial_normal_long,0.058947741331706785,0.058947741331706785
13737,1479250,SOL,248.79799999999574,-8.6957794,733603.2137389614,0.0,733603.2137389614,1.0,-289.3,150.29,0.0,149.43,close_grid_long,0.0,0.0
13738,1479283,SOL,0.0,-8.648380000000001,733594.5653589614,0.0,733594.5653589614,1.0,290.0,149.11,290.0,149.11,entry_initial_normal_long,0.058945229479502675,0.058945229479502675
13739,1479319,SOL,249.3999999999957,-8.698260000000001,733835.2670989614,0.0,733835.2670989614,1.0,-290.0,149.97,0.0,149.11,close_grid_long,0.0,0.0
13740,1479340,SOL,0.0,-8.651492000000001,733826.6156069614,0.0,733826.6156069614,1.0,291.1,148.6,291.1,148.6,entry_initial_normal_long,0.05894779377035945,0.05894779377035945
13741,1479344,SOL,247.43499999999835,-8.700979,734065.3496279614,0.0,734065.3496279614,1.0,-291.1,149.45,0.0,148.6,close_grid_long,0.0,0.0
13742,1479416,SOL,0.0,-8.653414399999999,734056.6962135615,0.0,734056.6962135615,1.0,291.4,148.48,291.4,148.48,entry_initial_normal_long,0.05894241170086972,0.05894241170086972
13743,1479419,SOL,247.69000000000662,-8.702952400000001,734295.6832611614,0.0,734295.6832611614,1.0,-291.4,149.33,0.0,148.48,close_grid_long,0.0,0.0
13744,1479420,SOL,0.0,-8.654634999999999,734287.0286261614,0.0,734287.0286261614,1.0,291.5,148.45,291.5,148.45,entry_initial_normal_long,0.05893223400795105,0.05893223400795105
