,balance,equity,balance_btc,equity_btc
0,200.03215316,200.0,0.0,0.0
60,200.63644818000003,199.99535316,0.0,-0.036799999999999944
120,201.51106040000002,200.60864818000002,0.0,-0.027800000000000047
180,207.06758796000005,201.55246040000003,0.0,0.04139999999999944
240,207.12425952000004,207.04868796000005,0.0,-0.01890000000000025
300,207.07866852000006,207.12725952000002,0.0,0.0030000000000000027
360,207.25133022000006,207.27336852000008,0.0,0.1947000000000002
420,207.18859404000005,207.23783022000006,0.0,-0.013500000000000512
480,207.3001474200001,207.24949404000006,0.0,0.06090000000000029
540,208.1354867400001,207.0965474200001,0.0,-0.20360000000000467
600,208.32985530000008,208.2221867400001,0.0,0.08669999999999978
660,208.32985530000008,208.32985530000008,0.0,0.0
720,208.32985530000008,208.32985530000008,0.0,0.0
780,208.34649522000007,208.32985530000008,0.0,0.0
840,208.48735560000006,208.36419522000006,0.0,0.01770000000000005
900,208.43217190000007,208.46695560000006,0.0,-0.020400000000000418
960,208.67189056000007,208.43517190000006,0.0,0.0029999999999996696
1020,208.65620314000006,208.70159056000006,0.0,0.02970000000000006
1080,208.66124614000003,208.68800314000006,0.0,0.03179999999999983
1140,209.48918832000004,209.48497742000004,0.0,0.09386315789473709
1200,210.36339838,209.55128832000003,0.0,0.06209999999999982
1260,210.28176994,210.39369838000002,0.0,0.030299999999999994
1320,210.39883276,210.32376994,0.0,0.04200000000000004
1380,210.39953482,210.39673276,0.0,-0.002100000000000102
1440,210.35671852000002,210.37793482,0.0,-0.021599999999999953
1500,210.51063622,210.38101852000003,0.0,0.02429999999999999
1560,210.57522486,210.51063622,0.0,0.0
1620,210.49179605999998,210.59892485999998,0.0,0.023700000000000054
1680,210.62832582,210.57219605999998,0.0,0.0803999999999998
1740,210.83399436,210.62502582,0.0,-0.0032999999999999696
1800,210.76100999999994,210.82619436,0.0,-0.00780000000000014
1860,211.1084412320754,210.75020999999995,0.0,-0.010800000000000143
1920,211.63738917999993,211.41636009999993,0.0,0.3079188679245295
1980,211.60186407999996,211.64968917999994,0.0,0.012299999999999978
2040,211.48798419999997,211.61086407999994,0.0,0.009000000000000008
2100,211.35685233999996,211.49584035999996,0.0,0.008400000000000074
2160,211.47225849999998,211.42405233999997,0.0,0.06719999999999993
2220,211.62769605999998,211.62769605999998,0.0,0.0
2280,211.78795881999997,211.62769605999998,0.0,0.0
2340,211.78795881999997,211.78795881999997,0.0,0.0
2400,211.78739229999996,211.78795881999997,0.0,0.0
2460,211.83091695999997,211.85909229999996,0.0,0.07169999999999976
2520,211.83033411999997,211.83091695999997,0.0,0.0
2580,211.80247744,211.86153412,0.0,0.031199999999999894
2640,211.99296003999999,211.83757744,0.0,0.0350999999999998
2700,211.99296003999999,211.99296003999999,0.0,0.0
2760,211.9923532,211.99296003999999,0.0,0.0
2820,211.9923532,211.9773532,0.0,-0.015000000000000346
2880,212.0349059,211.9869532,0.0,-0.005400000000000071
2940,212.14178624000002,212.31591346000002,0.0,0.08867692307692288
3000,212.09862650000002,212.14328624,0.0,0.0015000000000001679
3060,212.15744276,212.13822650000003,0.0,0.03959999999999997
3120,212.14276705999998,212.17394276000002,0.0,0.016499999999999848
3180,212.14276705999998,212.16166705999998,0.0,0.01890000000000025
3240,212.29454851999998,212.30596705999997,0.0,0.1632
3300,212.29454851999998,212.29454851999998,0.0,0.0
3360,212.29454851999998,212.29454851999998,0.0,0.0
3420,212.26921658,212.29454851999998,0.0,0.0
3480,212.26732682,212.26741658,0.0,-0.0017999999999998018
3540,212.30082596,212.32342681999998,0.0,0.05609999999999982
3600,212.36989813999998,212.38032596,0.0,0.0794999999999999
3660,212.31240422,212.40769813999998,0.0,0.0378000000000005
3720,212.39334223999998,212.38260422,0.0,0.0701999999999996
3780,212.39334223999998,212.39334223999998,0.0,0.0
3840,212.39266813999998,212.39334223999998,0.0,0.0
3900,212.36103115999998,212.40016813999998,0.0,0.00749999999999984
3960,212.37948733999997,212.35323115999998,0.0,-0.007799999999999807
4020,212.37334609999996,212.41728733999997,0.0,0.037799999999999834
4080,212.3732021,212.38174609999996,0.0,0.008399999999999741
4140,212.34864884,212.41070209999998,0.0,0.03749999999999987
4200,212.34864884,212.36604884000002,0.0,0.017400000000000082
4260,212.34864884,212.27874884000002,0.0,-0.0699000000000003
4320,212.56901929076923,212.24814884,0.0,-0.10050000000000092
4380,212.56564229999998,212.62160006,0.0,0.0525807692307696
4440,212.67043392,212.58934229999997,0.0,0.023700000000001387
4500,212.63974266,212.64523391999998,0.0,-0.02519999999999989
4560,212.8490553,212.71144266,0.0,0.0717000000000001
4620,212.8490553,212.8490553,0.0,0.0
4680,212.8490553,212.8490553,0.0,0.0
4740,212.8490553,212.8490553,0.0,0.0
4800,212.84858474,212.8490553,0.0,0.0
4860,212.84858474,212.86258474000002,0.0,0.014000000000000234
4920,212.93469686,212.94178474,0.0,0.0932000000000004
4980,212.93469686,212.93469686,0.0,0.0
5040,212.90645258,212.93469686,0.0,0.0
5100,212.87730194,212.90525258,0.0,-0.0011999999999998678
5160,212.93781502,212.94950194,0.0,0.07220000000000004
5220,212.93732834,212.93781502,0.0,0.0
5280,213.00802742,213.00632833999998,0.0,0.0690000000000004
5340,213.00657069999997,213.00802742,0.0,0.0
5400,212.90605509999997,213.02617069999997,0.0,0.019600000000000506
5460,212.87436285999996,212.89085509999998,0.0,-0.015199999999999658
5520,212.87201825999995,212.88216285999997,0.0,0.007800000000000029
5580,212.85228165999993,212.87841825999996,0.0,0.006400000000000183
5640,212.85228165999993,212.85568165999993,0.0,0.0034000000000000696
5700,212.85228165999993,212.87468165999994,0.0,0.022399999999999753
5760,212.8390982599999,212.87408165999994,0.0,0.02179999999999982
5820,212.8390982599999,212.8698982599999,0.0,0.030799999999999272
5880,212.8542515799999,212.9004982599999,0.0,0.0613999999999999
5940,212.8542515799999,212.8494515799999,0.0,-0.0047999999999999154
6000,212.8725191799999,212.8626515799999,0.0,0.008399999999999963
6060,212.8725191799999,212.8679191799999,0.0,-0.0045999999999999375
6120,212.8632802999999,212.8813191799999,0.0,0.008799999999999919
6180,212.7866420999999,212.8138802999999,0.0,-0.04939999999999989
6240,213.0093223338461,212.76984209999992,0.0,-0.016800000000000148
6300,213.02801907999992,213.10107617999992,0.0,0.09175384615384741
6360,212.98379319999992,213.02741907999993,0.0,-0.0005999999999999339
6420,213.00646077999994,213.03779319999992,0.0,0.05400000000000005
6480,213.33362937999993,213.03316077999995,0.0,0.02670000000000039
6540,213.33362937999993,213.33362937999993,0.0,0.0
6600,213.33362937999993,213.33362937999993,0.0,0.0
6660,213.33312893999994,213.33362937999993,0.0,0.0
6720,213.32672997999993,213.33892893999993,0.0,0.005799999999999805
6780,213.31952621999994,213.37532997999992,0.0,0.04859999999999998
6840,213.33651801999994,213.32672621999995,0.0,0.007200000000000095
6900,213.33651801999994,213.33571801999994,0.0,-0.0007999999999999119
6960,213.33651801999994,213.38831801999993,0.0,0.05180000000000007
7020,213.38360429999994,213.40591801999994,0.0,0.0693999999999999
7080,213.38308973999995,213.38360429999994,0.0,0.0
7140,213.41916785999996,213.37488973999996,0.0,-0.008199999999999985
7200,213.41864769999995,213.41916785999996,0.0,0.0
7260,213.49771161999996,213.42784769999994,0.0,0.009199999999999875
7320,213.49771161999996,213.49771161999996,0.0,0.0
7380,213.49771161999996,213.49771161999996,0.0,0.0
7440,213.49717461999995,213.49771161999996,0.0,0.0
7500,213.54762741999994,213.50417461999996,0.0,0.007000000000000117
7560,213.59199129999993,213.55788629999992,0.0,0.010800000000000143
7620,213.5602165399999,213.58059129999992,0.0,-0.011399999999999633
7680,216.4861850999999,213.2542165399999,0.0,-0.3059999999999983
7740,216.39124725999991,216.5565850999999,0.0,0.07040000000000024
7800,216.3522339799999,216.38284725999992,0.0,-0.008399999999999963
7860,216.3522339799999,216.3390339799999,0.0,-0.013199999999999878
7920,216.37162529999992,216.3840339799999,0.0,0.03180000000000005
7980,216.30383949999992,216.41562529999993,0.0,0.04400000000000048
8040,216.28886821999993,216.35943949999992,0.0,0.055600000000000094
8100,216.33849669999992,216.3920682199999,0.0,0.10320000000000062
8160,216.3417428199999,216.37089669999992,0.0,0.032399999999999984
8220,216.3417428199999,216.30974281999988,0.0,-0.03200000000000047
8280,216.3377946999999,216.40214281999988,0.0,0.06040000000000001
8340,216.3377946999999,216.3833946999999,0.0,0.04559999999999986
8400,216.3377946999999,216.3845946999999,0.0,0.04679999999999973
8460,216.3610097399999,216.3717946999999,0.0,0.03399999999999981
8520,216.3610097399999,216.3710097399999,0.0,0.009999999999999787
8580,216.3490286599999,216.3542097399999,0.0,-0.006800000000000139
8640,216.4163242199999,216.3806286599999,0.0,0.03160000000000007
8700,216.4020359399999,216.4163242199999,0.0,0.0
8760,216.4716207399999,216.49063593999992,0.0,0.08860000000000001
8820,216.4716207399999,216.4876207399999,0.0,0.016000000000000014
8880,216.66207813999992,216.62702073999992,0.0,0.1554000000000002
8940,216.66207813999992,216.66207813999992,0.0,0.0
9000,216.66207813999992,216.66207813999992,0.0,0.0
9060,216.66207813999992,216.66207813999992,0.0,0.0
9120,216.66207813999992,216.66207813999992,0.0,0.0
9180,216.66207813999992,216.66207813999992,0.0,0.0
9240,216.62201941999993,216.66207813999992,0.0,0.0
9300,216.56504721999994,216.61801941999994,0.0,-0.0040000000000000036
9360,216.51240081999993,216.59684721999994,0.0,0.03180000000000005
9420,216.67498825999994,216.71640081999993,0.0,0.20400000000000018
9480,216.75942657999994,216.77718825999995,0.0,0.10220000000000029
9540,216.75942657999994,216.75942657999994,0.0,0.0
9600,216.75942657999994,216.75942657999994,0.0,0.0
9660,216.75942657999994,216.75942657999994,0.0,0.0
9720,216.75885005999993,216.75942657999994,0.0,0.0
9780,216.75772101999993,216.70945005999994,0.0,-0.04939999999999989
9840,216.69786197999994,216.75412101999993,0.0,-0.0035999999999996035
9900,216.67893793999994,216.69686197999994,0.0,-0.001000000000000334
9960,216.70426613999993,216.69853793999994,0.0,0.019599999999999618
10020,216.70426613999993,216.72746613999993,0.0,0.023199999999999665
10080,216.78850237999993,216.79306613999992,0.0,0.08879999999999999
10140,216.7336216999999,216.80410237999993,0.0,0.015600000000000058
10200,216.8142594599999,216.7826216999999,0.0,0.04899999999999993
10260,216.8184972199999,216.8230594599999,0.0,0.008799999999999919
10320,216.8173584199999,216.7708972199999,0.0,-0.04760000000000009
10380,216.82106553999986,216.7839584199999,0.0,-0.03340000000000032
10440,216.79033217999987,216.81166553999986,0.0,-0.009400000000000297
10500,216.7308875799999,216.80413217999987,0.0,0.013800000000000257
10560,216.7308875799999,216.76068757999988,0.0,0.029799999999999827
10620,216.7593583399999,216.7822875799999,0.0,0.05140000000000011
10680,216.9339597399999,216.9783583399999,0.0,0.21899999999999986
10740,216.93337257999988,216.9339597399999,0.0,0.0
10800,216.93337257999988,216.9267725799999,0.0,-0.006600000000000161
10860,216.95600713999988,217.01017257999987,0.0,0.07679999999999998
10920,216.93568913999988,216.96020713999988,0.0,0.0041999999999999815
10980,217.1177740733332,216.8854891399999,0.0,-0.0501999999999998
11040,217.08337253999986,217.16664073999988,0.0,0.04886666666666706
11100,217.08470081999982,217.13557253999986,0.0,0.052200000000000024
11160,217.08470081999982,217.06990081999982,0.0,-0.014800000000000146
11220,217.08470081999982,217.0621008199998,0.0,-0.022600000000000176
11280,217.06777761999984,217.10410081999981,0.0,0.019400000000000084
11340,217.05885725999983,217.08257761999985,0.0,0.014800000000000146
11400,217.05033881999984,217.07665725999982,0.0,0.01780000000000026
11460,217.04924377999984,217.03993881999983,0.0,-0.010399999999999743
11520,217.04924377999984,217.05944377999984,0.0,0.010200000000001541
11580,217.04924377999984,217.39064377999983,0.0,0.34140000000000104
11640,217.34395989999985,217.44884377999983,0.0,0.3996000000000013
11700,217.33822201999985,217.37775989999986,0.0,0.033800000000000274
11760,217.41083885999984,217.42122201999985,0.0,0.08300000000000018
11820,217.41083885999984,217.41083885999984,0.0,0.0
11880,217.41083885999984,217.41083885999984,0.0,0.0
11940,217.41025489999984,217.41083885999984,0.0,0.0
12000,217.38889569999984,217.42525489999983,0.0,0.015000000000000124
12060,217.33799177999984,217.37329569999983,0.0,-0.015600000000000058
12120,217.27070753999985,217.34439177999985,0.0,0.006400000000000183
12180,217.27070753999985,217.30210753999984,0.0,0.031400000000000095
12240,217.26838301999985,217.29890753999985,0.0,0.028200000000000003
12300,217.20870089999983,217.23698301999985,0.0,-0.031400000000000095
12360,217.95552844603756,217.25450089999984,0.0,0.045800000000000285
12420,217.84797527999984,217.88012203999983,0.0,0.0
12480,217.94468275999986,217.84897527999985,0.0,0.0009999999999998899
12540,220.9829253799999,217.94648275999987,0.0,0.0018000000000002458
12600,230.7495519399999,220.9975253799999,0.0,0.014600000000000168
12660,230.97281901999992,230.79022689999988,0.0,0.0
12720,230.98480637999995,230.9904190199999,0.0,0.017600000000000282
12780,230.9524100133333,230.87560637999997,0.0,-0.10919999999999863
12840,230.84698819999994,231.00117667999996,0.0,0.04876666666666751
12900,231.13310953999994,230.91268819999993,0.0,0.06569999999999943
12960,231.13236727999993,231.13310953999994,0.0,0.0
13020,231.06139807999995,231.10416727999993,0.0,-0.028200000000000225
