,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type,wallet_exposure,total_wallet_exposure
7727,1337378,ETH,0.0,-0.8728674240000001,24691.33910359406,0.0,24691.33910359406,1.0,3.216,1357.07,3.216,1357.07,entry_initial_normal_long,0.17675578880874587,0.17675578880874587
7728,1337615,ETH,22.158240000000323,-0.8772990720000002,24712.62004452206,0.0,24712.62004452206,1.0,-3.216,1363.96,0.0,1357.07,close_trailing_long,0.0,0.0
7729,1337657,ETH,0.0,-0.873456336,24711.74658818606,0.0,24711.74658818606,1.0,3.219,1356.72,3.219,1356.72,entry_initial_normal_long,0.17672897641674043,0.17672897641674043
7730,1337684,ETH,7.596839999999678,-0.8749757039999999,24718.46845248206,0.0,24718.46845248206,1.0,-3.219,1359.08,0.0,1356.72,close_trailing_long,0.0,0.0
7731,1337686,ETH,0.0,-0.8736471239999999,24717.594805358058,0.0,24717.594805358058,1.0,3.217,1357.86,3.217,1357.86,entry_initial_normal_long,0.17672575565698215,0.17672575565698215
7732,1337887,ETH,7.62429000000038,-0.875171982,24724.34392337606,0.0,24724.34392337606,1.0,-3.217,1360.23,0.0,1357.86,close_trailing_long,0.0,0.0
7733,1338004,ETH,0.0,-0.8739465660000002,24723.469976810058,0.0,24723.469976810058,1.0,3.123,1399.21,3.123,1399.21,entry_initial_normal_long,0.1767443176098942,0.1767443176098942
7734,1338062,ETH,33.19748999999963,-0.8805860640000002,24755.786880746058,0.0,24755.786880746058,1.0,-3.123,1409.84,0.0,1399.21,close_trailing_long,0.0,0.0
7735,1338277,ETH,0.0,-0.8751764040000001,24754.91170434206,0.0,24754.91170434206,1.0,2.983,1466.94,2.983,1466.94,entry_initial_normal_long,0.17676823380599907,0.17676823380599907
7736,1338301,ETH,24.102639999999784,-0.8799969320000001,24778.134347410058,0.0,24778.134347410058,1.0,-2.983,1475.02,0.0,1466.94,close_trailing_long,0.0,0.0
7737,1338319,ETH,0.0,-0.8757475199999999,24777.258599890058,0.0,24777.258599890058,1.0,2.976,1471.35,2.976,1471.35,entry_initial_normal_long,0.17672405453359674,0.17672405453359674
7738,1338325,ETH,26.218560000000515,-0.8809912320000002,24802.59616865806,0.0,24802.59616865806,1.0,-2.976,1480.16,0.0,1471.35,close_trailing_long,0.0,0.0
7739,1338362,ETH,0.0,-0.8766013000000001,24801.71956735806,0.0,24801.71956735806,1.0,2.966,1477.75,2.966,1477.75,entry_initial_normal_long,0.17672187963001346,0.17672187963001346
7740,1338389,ETH,48.197500000000005,-0.8862408000000002,24849.03082655806,0.0,24849.03082655806,1.0,-2.966,1494.0,0.0,1477.75,close_trailing_long,0.0,0.0
7741,1338412,ETH,0.0,-0.8784581120000001,24848.15236844606,0.0,24848.15236844606,1.0,2.962,1482.88,2.962,1482.88,entry_initial_normal_long,0.17676527795191893,0.17676527795191893
7742,1338435,ETH,14.484179999999624,-0.881354948,24861.75519349806,0.0,24861.75519349806,1.0,-2.962,1487.77,0.0,1482.88,close_trailing_long,0.0,0.0
7743,1338436,ETH,0.0,-0.8789087640000002,24860.87628473406,0.0,24860.87628473406,1.0,2.963,1483.14,2.963,1483.14,entry_initial_normal_long,0.17676544340870606,0.17676544340870606
7744,1338438,ETH,8.53343999999965,-0.880615452,24868.52910928206,0.0,24868.52910928206,1.0,-2.963,1486.02,0.0,1483.14,close_trailing_long,0.0,0.0
7745,1338439,ETH,0.0,-0.879079446,24867.65002983606,0.0,24867.65002983606,1.0,2.961,1484.43,2.961,1484.43,entry_initial_normal_long,0.17675161202310746,0.17675161202310746
7746,1338451,ETH,21.348810000000107,-0.883349208,24888.115490628057,0.0,24888.115490628057,1.0,-2.961,1491.64,0.0,1484.43,close_trailing_long,0.0,0.0
7747,1338456,ETH,0.0,-0.879746208,24887.235744420057,0.0,24887.235744420057,1.0,2.959,1486.56,2.959,1486.56,entry_initial_normal_long,0.17674646895994606,0.17674646895994606
7748,1338702,ETH,11.510510000000297,-0.8820483100000002,24897.864206110058,0.0,24897.864206110058,1.0,-2.959,1490.45,0.0,1486.56,close_trailing_long,0.0,0.0
