,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,4125,SOL,0.0,-0.0102368,199.9897632,0.0,199.9897632,1.0,1.6,31.99,1.6,31.99,entry_initial_normal_long
1,4131,SOL,0.19600000000000575,-0.0089964,200.1767668,0.0,200.1767668,1.0,-1.4,32.13,0.2,31.99,close_trailing_long
2,4160,SOL,0.0,-0.008999199999999999,200.1677676,0.0,200.1677676,1.0,1.4,32.14,1.6,32.121249999999996,entry_initial_partial_long
3,4172,SOL,0.20825000000000954,-0.009035600000000001,200.366982,0.0,200.366982,1.0,-1.4,32.27,0.2,32.121249999999996,close_trailing_long
4,4205,SOL,0.0,-0.009558,200.357424,0.0,200.357424,1.0,1.5,31.86,1.7,31.890735294117643,entry_initial_partial_long
5,4211,SOL,0.2088970588235366,-0.009609000000000001,200.55671205882354,0.0,200.55671205882354,1.0,-1.5,32.03,0.2,31.890735294117643,close_trailing_long
6,5269,SOL,0.3698529411764717,-0.0013496000000000003,200.9252154,0.0,200.9252154,1.0,-0.2,33.74,0.0,31.890735294117643,close_grid_long
7,7509,SOL,0.0,-0.010428,200.91478740000002,0.0,200.91478740000002,1.0,1.5,34.76,1.5,34.76,entry_initial_normal_long
8,7516,SOL,0.20800000000000482,-0.0090792,201.11370820000002,0.0,201.11370820000002,1.0,-1.3,34.92,0.2,34.76,close_trailing_long
9,7520,SOL,0.01700000000000017,-0.0006986000000000001,201.13000960000002,0.0,201.13000960000002,1.0,-0.1,34.93,0.1,34.76,close_trailing_long
10,8151,SOL,0.0,-0.010235999999999999,201.11977360000003,0.0,201.11977360000003,1.0,1.5,34.12,1.6,34.16,entry_initial_partial_long
11,8159,SOL,0.28000000000000397,-0.0096208,201.39015280000004,0.0,201.39015280000004,1.0,-1.4,34.36,0.2,34.16,close_trailing_long
12,8213,SOL,0.0,-0.009503199999999998,201.38064960000003,0.0,201.38064960000003,1.0,1.4,33.94,1.6,33.967499999999994,entry_initial_partial_long
13,8219,SOL,0.21350000000000477,-0.009553599999999999,201.58459600000003,0.0,201.58459600000003,1.0,-1.4,34.12,0.2,33.967499999999994,close_trailing_long
14,8895,SOL,0.0,-0.0094584,201.57513760000003,0.0,201.57513760000003,1.0,1.4,33.78,1.6,33.803437499999994,entry_initial_partial_long
15,9909,SOL,0.21918750000000953,-0.0095088,201.78481630000005,0.0,201.78481630000005,1.0,-1.4,33.96,0.2,33.803437499999994,close_trailing_long
16,10204,SOL,0.0,-0.009592799999999999,201.77522350000004,0.0,201.77522350000004,1.0,1.4,34.26,1.6,34.202929687499996,entry_initial_partial_long
17,10399,SOL,0.21989843750000515,-0.0096208,201.98550113750005,0.0,201.98550113750005,1.0,-1.4,34.36,0.2,34.202929687499996,close_trailing_long
18,11726,SOL,0.39541406250000083,-0.0014472000000000003,202.37946800000006,0.0,202.37946800000006,1.0,-0.2,36.18,0.0,34.202929687499996,close_grid_long
19,12483,SOL,0.0,-0.010962000000000001,202.36850600000005,0.0,202.36850600000005,1.0,1.5,36.54,1.5,36.54,entry_initial_normal_long
20,12489,SOL,0.20800000000000482,-0.009542000000000002,202.56696400000007,0.0,202.56696400000007,1.0,-1.3,36.7,0.2,36.54,close_trailing_long
21,12491,SOL,0.01700000000000017,-0.0007342000000000001,202.58322980000008,0.0,202.58322980000008,1.0,-0.1,36.71,0.1,36.54,close_trailing_long
22,12561,SOL,0.0,-0.0093548,202.57387500000007,0.0,202.57387500000007,1.0,1.3,35.98,1.4,36.02,entry_initial_partial_long
23,12581,SOL,0.2219999999999942,-0.0086892,202.78718580000006,0.0,202.78718580000006,1.0,-1.2,36.205,0.2,36.02,close_trailing_long
24,12584,SOL,0.01599999999999966,-0.0007236000000000001,202.80246220000006,0.0,202.80246220000006,1.0,-0.1,36.18,0.1,36.02,close_trailing_long
25,12722,SOL,0.0,-0.0092846,202.79317760000006,0.0,202.79317760000006,1.0,1.3,35.71,1.4,35.73214285714287,entry_initial_partial_long
26,12727,SOL,0.1894285714285587,-0.0086136,202.97399257142862,0.0,202.97399257142862,1.0,-1.2,35.89,0.2,35.73214285714287,close_trailing_long
27,12729,SOL,0.029285714285713027,-0.0007205,203.00255778571434,0.0,203.00255778571434,1.0,-0.1,36.025,0.1,35.73214285714287,close_trailing_long
28,12853,SOL,0.0,-0.009352200000000001,202.99320558571435,0.0,202.99320558571435,1.0,1.3,35.97,1.4,35.953010204081636,entry_initial_partial_long
29,19268,SOL,0.0,-0.0024416000000000004,202.99076398571435,0.0,202.99076398571435,1.0,0.4,30.52,1.8,34.7456746031746,entry_initial_partial_long
30,21967,SOL,0.0,-0.012568500000000002,202.97819548571437,0.0,202.97819548571437,1.0,2.1,29.925,3.9,32.14992673992674,entry_trailing_normal_long
31,31031,SOL,0.0,-0.0220892,202.95610628571436,0.0,202.95610628571436,1.0,4.6,24.01,8.5,27.744789915966386,entry_trailing_normal_long
32,31507,SOL,0.0,-0.04947,202.90663628571434,0.0,202.90663628571434,1.0,10.0,24.735,18.5,26.117876447876448,entry_trailing_normal_long
33,31859,SOL,0.3053088803088766,-0.01312,203.19882516602323,0.0,203.19882516602323,1.0,-2.5,26.24,16.0,26.117876447876448,close_trailing_long
34,31861,SOL,0.5178088803088787,-0.0131625,203.7034715463321,0.0,203.7034715463321,1.0,-2.5,26.325,13.5,26.117876447876448,close_trailing_long
35,31865,SOL,0.4553088803088823,-0.01315,204.145630426641,0.0,204.145630426641,1.0,-2.5,26.3,11.0,26.117876447876448,close_trailing_long
36,31869,SOL,0.5303088803088762,-0.013164999999999998,204.66277430694987,0.0,204.66277430694987,1.0,-2.5,26.33,8.5,26.117876447876448,close_trailing_long
37,31940,SOL,0.3053088803088766,-0.01312,204.95496318725876,0.0,204.95496318725876,1.0,-2.5,26.24,6.0,26.117876447876448,close_trailing_long
38,31946,SOL,0.3053088803088766,-0.01312,205.24715206756764,0.0,205.24715206756764,1.0,-2.5,26.24,3.5,26.117876447876448,close_trailing_long
39,31975,SOL,0.3053088803088766,-0.01312,205.53934094787652,0.0,205.53934094787652,1.0,-2.5,26.24,1.0,26.117876447876448,close_trailing_long
40,31983,SOL,0.08548648648648544,-0.0036736,205.621153834363,0.0,205.621153834363,1.0,-0.7,26.24,0.3,26.117876447876448,close_trailing_long
41,31985,SOL,0.012212355212355065,-0.0005248000000000001,205.63284138957536,0.0,205.63284138957536,1.0,-0.1,26.24,0.2,26.117876447876448,close_trailing_long
42,32271,SOL,0.0,-0.0096228,205.62321858957537,0.0,205.62321858957537,1.0,1.8,26.73,2.0,26.66878764478765,entry_initial_partial_long
43,32287,SOL,0.21818223938223014,-0.009644400000000001,205.8317564289576,0.0,205.8317564289576,1.0,-1.8,26.79,0.2,26.66878764478765,close_trailing_long
44,32362,SOL,0.0,-0.009583200000000002,205.82217322895758,0.0,205.82217322895758,1.0,1.8,26.62,2.0,26.624878764478765,entry_initial_partial_long
45,32367,SOL,0.2252182239382222,-0.00963,206.0377614528958,0.0,206.0377614528958,1.0,-1.8,26.75,0.2,26.624878764478765,close_trailing_long
46,32386,SOL,0.0,-0.009986400000000001,206.0277750528958,0.0,206.0277750528958,1.0,1.9,26.28,2.1,26.312845596617024,entry_initial_partial_long
47,32619,SOL,0.21987792608935522,-0.0095166,206.23813637898516,0.0,206.23813637898516,1.0,-1.8,26.435,0.3,26.312845596617024,close_trailing_long
48,32626,SOL,0.012215440338297513,-0.0005287,206.24982311932345,0.0,206.24982311932345,1.0,-0.1,26.435,0.2,26.312845596617024,close_trailing_long
49,32754,SOL,0.0,-0.010043400000000001,206.23977971932345,0.0,206.23977971932345,1.0,1.9,26.43,2.1,26.418842437773044,entry_initial_partial_long
50,32760,SOL,0.2301993682312144,-0.010085199999999999,206.45989388755467,0.0,206.45989388755467,1.0,-1.9,26.54,0.2,26.418842437773044,close_trailing_long
